number,state,datetime_start,datetime_complete,duration_s,refusals,kl,p.direction_scope,p.direction_index,p.attn.o_proj.max_weight,p.attn.o_proj.max_weight_position,p.attn.o_proj.min_weight,p.attn.o_proj.min_weight_distance,p.mlp.down_proj.max_weight,p.mlp.down_proj.max_weight_position,p.mlp.down_proj.min_weight,p.mlp.down_proj.min_weight_distance,direction_index_eff,abl_params
65,COMPLETE,2026-09-23 17:59:36.319683,2026-09-23 18:00:15.869663,39.54998,94,0.004362805746495724,per layer,37.581326063949454,1.3135089098923889,36.335126871572804,0.48351612657236825,17.55113148414641,-0.06332549765629125,36.487879200789806,0.976691678145041,21.4969265032323,,"{""attn.o_proj"": {""max_weight"": 1.3135089098923889, ""max_weight_position"": 36.335126871572804, ""min_weight"": 0.6351027403294618, ""min_weight_distance"": 17.55113148414641}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 36.487879200789806, ""min_weight"": 0.0, ""min_weight_distance"": 21.4969265032323}}"
66,COMPLETE,2026-09-23 18:00:15.947555,2026-09-23 18:00:54.553856,38.606301,100,0.004900418687611818,global,33.91590960522286,1.4916649885536775,36.42782162260965,0.6520428979455323,26.33920962029511,-0.19471615417904975,41.59045162994241,0.7207660731831291,23.926340469381454,33.91590960522286,"{""attn.o_proj"": {""max_weight"": 1.4916649885536775, ""max_weight_position"": 36.42782162260965, ""min_weight"": 0.972629561900429, ""min_weight_distance"": 26.33920962029511}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 41.59045162994241, ""min_weight"": 0.0, ""min_weight_distance"": 23.926340469381454}}"
67,COMPLETE,2026-09-23 18:00:54.600194,2026-09-23 18:01:33.367634,38.76744,81,0.010073542594909668,per layer,30.84519845919318,1.2271499938719468,36.35348983311035,0.9465015094668734,17.937577868742054,0.36730085986921224,45.57209853629127,0.20354262902235518,9.347483009411738,,"{""attn.o_proj"": {""max_weight"": 1.2271499938719468, ""max_weight_position"": 36.35348983311035, ""min_weight"": 1.1614993215420621, ""min_weight_distance"": 17.937577868742054}, ""mlp.down_proj"": {""max_weight"": 0.36730085986921224, ""max_weight_position"": 45.57209853629127, ""min_weight"": 0.07476138265995114, ""min_weight_distance"": 9.347483009411738}}"
68,COMPLETE,2026-09-23 18:01:33.434400,2026-09-23 18:02:12.272004,38.837604,81,0.024135172367095947,per layer,33.98506871860813,1.2718935894462358,37.950362899928805,0.9296071997540961,22.18819299936092,0.17830697307756244,46.0986244889808,0.29020773022881474,7.282087825745045,,"{""attn.o_proj"": {""max_weight"": 1.2718935894462358, ""max_weight_position"": 37.950362899928805, ""min_weight"": 1.1823614380703011, ""min_weight_distance"": 22.18819299936092}, ""mlp.down_proj"": {""max_weight"": 0.17830697307756244, ""max_weight_position"": 46.0986244889808, ""min_weight"": 0.05174606194080977, ""min_weight_distance"": 7.282087825745045}}"
69,COMPLETE,2026-09-23 18:02:12.343191,2026-09-23 18:02:50.872985,38.529794,100,0.0013725593453273177,global,20.603756053825034,0.9587019680188116,42.23030855917245,0.328365657466803,7.752507763235474,1.3315688031428548,44.662619756443355,0.6648742479084397,14.027050974280971,20.603756053825034,"{""attn.o_proj"": {""max_weight"": 0.9587019680188116, ""max_weight_position"": 42.23030855917245, ""min_weight"": 0.31480480204321504, ""min_weight_distance"": 7.752507763235474}, ""mlp.down_proj"": {""max_weight"": 1.3315688031428548, ""max_weight_position"": 44.662619756443355, ""min_weight"": 0.8853258065279468, ""min_weight_distance"": 14.027050974280971}}"
70,COMPLETE,2026-09-23 18:02:50.958203,2026-09-23 18:03:30.688659,39.730456,79,0.17182683944702148,per layer,23.07726896177531,1.274966312666775,30.70261224911329,0.5778617236865614,14.597553981951137,1.125173504104765,34.96037879478519,0.6398173944082507,17.662512128869885,,"{""attn.o_proj"": {""max_weight"": 1.274966312666775, ""max_weight_position"": 30.70261224911329, ""min_weight"": 0.736754231079922, ""min_weight_distance"": 14.597553981951137}, ""mlp.down_proj"": {""max_weight"": 1.125173504104765, ""max_weight_position"": 34.96037879478519, ""min_weight"": 0.7199055796535119, ""min_weight_distance"": 17.662512128869885}}"
71,COMPLETE,2026-09-23 18:03:30.774063,2026-09-23 18:04:10.758210,39.984147,79,0.2569824159145355,per layer,24.0068890910286,1.2067244910035773,31.146815011271475,0.5153149622278929,21.853963807861923,1.2286020469582772,32.75760145877791,0.5202937215799603,16.87043550197262,,"{""attn.o_proj"": {""max_weight"": 1.2067244910035773, ""max_weight_position"": 31.146815011271475, ""min_weight"": 0.6218431855009816, ""min_weight_distance"": 21.853963807861923}, ""mlp.down_proj"": {""max_weight"": 1.2286020469582772, ""max_weight_position"": 32.75760145877791, ""min_weight"": 0.6392339313526793, ""min_weight_distance"": 16.87043550197262}}"
72,COMPLETE,2026-09-23 18:04:10.820314,2026-09-23 18:04:50.674463,39.854149,78,0.2857322096824646,per layer,36.810057699586835,1.289391274595181,37.62202341385558,0.7291100507602241,17.802149150852472,1.050451019013229,29.72458918798782,0.5761008045890972,22.941190218803257,,"{""attn.o_proj"": {""max_weight"": 1.289391274595181, ""max_weight_position"": 37.62202341385558, ""min_weight"": 0.9401081376698824, ""min_weight_distance"": 17.802149150852472}, ""mlp.down_proj"": {""max_weight"": 1.050451019013229, ""max_weight_position"": 29.72458918798782, ""min_weight"": 0.6051656772349583, ""min_weight_distance"": 22.941190218803257}}"
73,COMPLETE,2026-09-23 18:04:50.757844,2026-09-23 18:05:29.457228,38.699384,80,0.03274866193532944,per layer,39.00254750115067,1.4790637665144932,30.844557417120367,0.4370291807066057,25.27573352242979,-0.19654827018303964,41.010319588012614,0.9926609563817543,25.72349591633018,,"{""attn.o_proj"": {""max_weight"": 1.4790637665144932, ""max_weight_position"": 30.844557417120367, ""min_weight"": 0.6463940260926553, ""min_weight_distance"": 25.27573352242979}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 41.010319588012614, ""min_weight"": 0.0, ""min_weight_distance"": 25.72349591633018}}"
74,COMPLETE,2026-09-23 18:05:29.517748,2026-09-23 18:06:09.273624,39.755876,100,0.004391459282487631,global,39.33933268959045,1.358914525422555,38.7934685451486,0.6273999712532339,15.700044970702377,0.6419022400417944,30.254228971725443,0.18706925124634174,21.768739147731704,39.33933268959045,"{""attn.o_proj"": {""max_weight"": 1.358914525422555, ""max_weight_position"": 38.7934685451486, ""min_weight"": 0.852582934185713, ""min_weight_distance"": 15.700044970702377}, ""mlp.down_proj"": {""max_weight"": 0.6419022400417944, ""max_weight_position"": 30.254228971725443, ""min_weight"": 0.120080171417968, ""min_weight_distance"": 21.768739147731704}}"
75,COMPLETE,2026-09-23 18:06:09.342885,2026-09-23 18:06:48.481116,39.138231,83,0.10503125190734863,per layer,21.512997418831947,1.1693031283113533,30.768421831869432,0.6545558549969266,8.440730739722348,1.4378553108135486,38.47306953751669,0.33308792736761683,22.35496747770439,,"{""attn.o_proj"": {""max_weight"": 1.1693031283113533, ""max_weight_position"": 30.768421831869432, ""min_weight"": 0.7653742089024188, ""min_weight_distance"": 8.440730739722348}, ""mlp.down_proj"": {""max_weight"": 1.4378553108135486, ""max_weight_position"": 38.47306953751669, ""min_weight"": 0.4789322453334054, ""min_weight_distance"": 22.35496747770439}}"
76,COMPLETE,2026-09-23 18:06:48.557137,2026-09-23 18:07:27.156891,38.599754,81,0.00974207278341055,per layer,25.752325568315715,1.3240893500968736,32.95158255815952,0.8548908467946625,14.116599434569766,0.9134868186154711,45.68817674447416,0.31411651283072595,5.397106889990984,,"{""attn.o_proj"": {""max_weight"": 1.3240893500968736, ""max_weight_position"": 32.95158255815952, ""min_weight"": 1.1319518657361107, ""min_weight_distance"": 14.116599434569766}, ""mlp.down_proj"": {""max_weight"": 0.9134868186154711, ""max_weight_position"": 45.68817674447416, ""min_weight"": 0.28694129398032564, ""min_weight_distance"": 5.397106889990984}}"
77,COMPLETE,2026-09-23 18:07:27.219188,2026-09-23 18:08:06.166014,38.946826,80,0.043821658939123154,per layer,28.492335986773725,1.3890789574059865,30.698294754904143,0.8681143748068465,17.917375946822045,1.2312444253766452,43.029851557216986,0.4052822401918328,5.875009858063989,,"{""attn.o_proj"": {""max_weight"": 1.3890789574059865, ""max_weight_position"": 30.698294754904143, ""min_weight"": 1.2058794106658441, ""min_weight_distance"": 17.917375946822045}, ""mlp.down_proj"": {""max_weight"": 1.2312444253766452, ""max_weight_position"": 43.029851557216986, ""min_weight"": 0.4990014989403527, ""min_weight_distance"": 5.875009858063989}}"
78,COMPLETE,2026-09-23 18:08:06.242781,2026-09-23 18:08:44.756058,38.513277,97,0.003089047269895673,per layer,21.383787564853343,1.4160309691228667,34.033425687232366,0.8591761010335588,8.380280834664056,0.7785529647382056,43.634296474141024,0.36179780663105177,8.360756100498856,,"{""attn.o_proj"": {""max_weight"": 1.4160309691228667, ""max_weight_position"": 34.033425687232366, ""min_weight"": 1.2166199669937563, ""min_weight_distance"": 8.380280834664056}, ""mlp.down_proj"": {""max_weight"": 0.7785529647382056, ""max_weight_position"": 43.634296474141024, ""min_weight"": 0.28167875498838535, ""min_weight_distance"": 8.360756100498856}}"
79,COMPLETE,2026-09-23 18:08:44.819407,2026-09-23 18:09:24.855527,40.03612,75,0.1952795535326004,per layer,40.475742332514756,1.4301174274928181,34.53475536906673,0.8194784208060483,20.190886381023724,0.8037170314316493,32.697424473680826,0.13119161238684102,22.710655145673623,,"{""attn.o_proj"": {""max_weight"": 1.4301174274928181, ""max_weight_position"": 34.53475536906673, ""min_weight"": 1.1719503710490229, ""min_weight_distance"": 20.190886381023724}, ""mlp.down_proj"": {""max_weight"": 0.8037170314316493, ""max_weight_position"": 32.697424473680826, ""min_weight"": 0.10544093325628345, ""min_weight_distance"": 22.710655145673623}}"
80,COMPLETE,2026-09-23 18:09:24.946482,2026-09-23 18:10:05.182706,40.236224,77,0.21252185106277466,per layer,40.665476826358145,1.4679225722897151,32.85206539937119,0.6216900384701325,26.513940101060605,0.957230195629913,37.415621363254246,0.09535957691634687,28.09645660646542,,"{""attn.o_proj"": {""max_weight"": 1.4679225722897151, ""max_weight_position"": 32.85206539937119, ""min_weight"": 0.9125928404379688, ""min_weight_distance"": 26.513940101060605}, ""mlp.down_proj"": {""max_weight"": 0.957230195629913, ""max_weight_position"": 37.415621363254246, ""min_weight"": 0.09128106646682045, ""min_weight_distance"": 28.09645660646542}}"
81,COMPLETE,2026-09-23 18:10:05.287487,2026-09-23 18:10:44.983976,39.696489,84,0.050868675112724304,per layer,40.28433447072709,1.4685717872030097,32.26229340825592,0.582931473958417,17.494295376376655,0.7010877045068533,33.04101424433245,0.2067728731122369,14.338083543860783,,"{""attn.o_proj"": {""max_weight"": 1.4685717872030097, ""max_weight_position"": 32.26229340825592, ""min_weight"": 0.8560767165279972, ""min_weight_distance"": 17.494295376376655}, ""mlp.down_proj"": {""max_weight"": 0.7010877045068533, ""max_weight_position"": 33.04101424433245, ""min_weight"": 0.14496591896454503, ""min_weight_distance"": 14.338083543860783}}"
82,COMPLETE,2026-09-23 18:10:45.067216,2026-09-23 18:11:24.591574,39.524358,77,0.05766332149505615,per layer,23.086642529649055,1.3818585744585756,30.176315325612258,0.27934362088391673,15.0761705009844,1.1536923575222655,31.829289531125166,0.12143297050494423,14.349899964215226,,"{""attn.o_proj"": {""max_weight"": 1.3818585744585756, ""max_weight_position"": 30.176315325612258, ""min_weight"": 0.38601337773874594, ""min_weight_distance"": 15.0761705009844}, ""mlp.down_proj"": {""max_weight"": 1.1536923575222655, ""max_weight_position"": 31.829289531125166, ""min_weight"": 0.14009629002278084, ""min_weight_distance"": 14.349899964215226}}"
83,COMPLETE,2026-09-23 18:11:24.671655,2026-09-23 18:12:04.198495,39.52684,75,0.11789119988679886,per layer,23.542407232700363,1.4967832421554275,29.55601699277972,0.20321873056950712,12.242811395427758,1.1265791202403088,28.415990328047684,0.04082408740655567,15.599235031092617,,"{""attn.o_proj"": {""max_weight"": 1.4967832421554275, ""max_weight_position"": 29.55601699277972, ""min_weight"": 0.30417439040853717, ""min_weight_distance"": 12.242811395427758}, ""mlp.down_proj"": {""max_weight"": 1.1265791202403088, ""max_weight_position"": 28.415990328047684, ""min_weight"": 0.04599156447509096, ""min_weight_distance"": 15.599235031092617}}"
84,COMPLETE,2026-09-23 18:12:04.318781,2026-09-23 18:12:43.687111,39.36833,82,0.10689656436443329,per layer,26.233089329418323,1.4722481784616368,30.383660831323468,0.12756790445988364,8.724309936119015,1.0235026019860662,28.286529138502075,0.15966032104656902,16.140075376318407,,"{""attn.o_proj"": {""max_weight"": 1.4722481784616368, ""max_weight_position"": 30.383660831323468, ""min_weight"": 0.1878116149712318, ""min_weight_distance"": 8.724309936119015}, ""mlp.down_proj"": {""max_weight"": 1.0235026019860662, ""max_weight_position"": 28.286529138502075, ""min_weight"": 0.1634127540250941, ""min_weight_distance"": 16.140075376318407}}"
85,COMPLETE,2026-09-23 18:12:43.766596,2026-09-23 18:13:23.091604,39.325008,81,0.023942558094859123,per layer,19.78468712441755,1.4695726233785964,29.708308434364707,0.2543889660546416,20.918481069995735,0.8639183950600853,34.52223503070568,0.17098516883697124,9.940324063650039,,"{""attn.o_proj"": {""max_weight"": 1.4695726233785964, ""max_weight_position"": 29.708308434364707, ""min_weight"": 0.3738430602034884, ""min_weight_distance"": 20.918481069995735}, ""mlp.down_proj"": {""max_weight"": 0.8639183950600853, ""max_weight_position"": 34.52223503070568, ""min_weight"": 0.1477172326407139, ""min_weight_distance"": 9.940324063650039}}"
86,COMPLETE,2026-09-23 18:13:23.175657,2026-09-23 18:14:03.349149,40.173492,79,0.21639811992645264,per layer,21.70632440011508,1.3436397624490686,31.174608149821236,0.2836091114612859,17.087983573550556,1.2576163016653579,30.68223411552318,0.0007468937731349087,23.05358291232756,,"{""attn.o_proj"": {""max_weight"": 1.3436397624490686, ""max_weight_position"": 31.174608149821236, ""min_weight"": 0.38106847915223363, ""min_weight_distance"": 17.087983573550556}, ""mlp.down_proj"": {""max_weight"": 1.2576163016653579, ""max_weight_position"": 30.68223411552318, ""min_weight"": 0.0009393057847068087, ""min_weight_distance"": 23.05358291232756}}"
87,COMPLETE,2026-09-23 18:14:03.393661,2026-09-23 18:14:42.121095,38.727434,92,0.037787064909935,per layer,22.106471873316405,1.1009005850992353,33.31165358819627,0.427542072422854,8.678924154692147,1.270412646303467,28.77240420894322,0.2005677056901567,9.849210744487523,,"{""attn.o_proj"": {""max_weight"": 1.1009005850992353, ""max_weight_position"": 33.31165358819627, ""min_weight"": 0.4706813176848596, ""min_weight_distance"": 8.678924154692147}, ""mlp.down_proj"": {""max_weight"": 1.270412646303467, ""max_weight_position"": 28.77240420894322, ""min_weight"": 0.2548037497488469, ""min_weight_distance"": 9.849210744487523}}"
88,COMPLETE,2026-09-23 18:14:42.193999,2026-09-23 18:15:20.254829,38.06083,100,0.0022028470411896706,per layer,42.109878874196966,1.2344238821718856,39.199723060561226,0.5350700430562875,12.113849837853117,-0.04339589814578784,36.58070140798272,0.9785446305995074,20.950610768430888,,"{""attn.o_proj"": {""max_weight"": 1.2344238821718856, ""max_weight_position"": 39.199723060561226, ""min_weight"": 0.6605032397834204, ""min_weight_distance"": 12.113849837853117}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 36.58070140798272, ""min_weight"": 0.0, ""min_weight_distance"": 20.950610768430888}}"
89,COMPLETE,2026-09-23 18:15:20.321601,2026-09-23 18:15:59.676320,39.354719,78,0.01806068979203701,global,25.2069849596465,1.4943697512448797,32.226501913544595,0.30217162805782816,21.346609517013857,1.3457921794541066,30.177154853255672,0.07233346171323071,9.953574895125325,25.2069849596465,"{""attn.o_proj"": {""max_weight"": 1.4943697512448797, ""max_weight_position"": 32.226501913544595, ""min_weight"": 0.451556140654037, ""min_weight_distance"": 21.346609517013857}, ""mlp.down_proj"": {""max_weight"": 1.3457921794541066, ""max_weight_position"": 30.177154853255672, ""min_weight"": 0.09734580708650893, ""min_weight_distance"": 9.953574895125325}}"
90,COMPLETE,2026-09-23 18:15:59.743470,2026-09-23 18:16:38.776153,39.032683,93,0.007648648228496313,global,23.08194440125257,1.475369046377857,33.36387297629182,0.398934872947339,24.970715688336092,1.3663556244603763,28.63061665257421,0.3106951823795765,5.367931750880176,23.08194440125257,"{""attn.o_proj"": {""max_weight"": 1.475369046377857, ""max_weight_position"": 33.36387297629182, ""min_weight"": 0.5885761630671871, ""min_weight_distance"": 24.970715688336092}, ""mlp.down_proj"": {""max_weight"": 1.3663556244603763, ""max_weight_position"": 28.63061665257421, ""min_weight"": 0.42452010993707673, ""min_weight_distance"": 5.367931750880176}}"
91,COMPLETE,2026-09-23 18:16:38.850710,2026-09-23 18:17:18.673717,39.823007,94,0.028329040855169296,global,29.152988454004475,1.4247299587896194,34.61390710809126,0.14711965545309097,19.92202408931389,1.0463488530137435,30.928631659146276,0.03961271442659466,15.109954804411242,29.152988454004475,"{""attn.o_proj"": {""max_weight"": 1.4247299587896194, ""max_weight_position"": 34.61390710809126, ""min_weight"": 0.2096057806508253, ""min_weight_distance"": 19.92202408931389}, ""mlp.down_proj"": {""max_weight"": 1.0463488530137435, ""max_weight_position"": 30.928631659146276, ""min_weight"": 0.0414487183050283, ""min_weight_distance"": 15.109954804411242}}"
92,COMPLETE,2026-09-23 18:17:18.758766,2026-09-23 18:17:57.698246,38.93948,98,0.006816195789724588,global,23.537044728312768,1.4995119220119,29.95128785614323,0.3237657537011858,15.623403375926097,1.423825124329692,33.09436113512843,0.11885142073940641,8.69828873317591,23.537044728312768,"{""attn.o_proj"": {""max_weight"": 1.4995119220119, ""max_weight_position"": 29.95128785614323, ""min_weight"": 0.48549060761409657, ""min_weight_distance"": 15.623403375926097}, ""mlp.down_proj"": {""max_weight"": 1.423825124329692, ""max_weight_position"": 33.09436113512843, ""min_weight"": 0.16922363891104586, ""min_weight_distance"": 8.69828873317591}}"
93,COMPLETE,2026-09-23 18:17:57.779851,2026-09-23 18:18:37.361278,39.581427,74,0.058728862553834915,per layer,24.119814183475334,1.3618338294961954,28.88739880519932,0.4147051372063044,15.563847620889856,1.259333872519021,30.719292302902645,0.005424249013999127,12.041806679235053,,"{""attn.o_proj"": {""max_weight"": 1.3618338294961954, ""max_weight_position"": 28.88739880519932, ""min_weight"": 0.5647594851134067, ""min_weight_distance"": 15.563847620889856}, ""mlp.down_proj"": {""max_weight"": 1.259333872519021, ""max_weight_position"": 30.719292302902645, ""min_weight"": 0.006830940516307003, ""min_weight_distance"": 12.041806679235053}}"
94,COMPLETE,2026-09-23 18:18:37.432507,2026-09-23 18:19:16.676199,39.243692,80,0.03514726087450981,per layer,27.26103049756962,1.2479040920438997,30.698643112975592,0.6095397140954862,19.995295356578545,1.3398794426569767,32.61942394696296,0.001997877890056061,9.430810364626982,,"{""attn.o_proj"": {""max_weight"": 1.2479040920438997, ""max_weight_position"": 30.698643112975592, ""min_weight"": 0.760647103483026, ""min_weight_distance"": 19.995295356578545}, ""mlp.down_proj"": {""max_weight"": 1.3398794426569767, ""max_weight_position"": 32.61942394696296, ""min_weight"": 0.0026769155138250114, ""min_weight_distance"": 9.430810364626982}}"
95,COMPLETE,2026-09-23 18:19:16.747770,2026-09-23 18:19:54.753363,38.005593,92,0.009962770156562328,per layer,20.02697840425221,1.3904435098921932,28.361686794997265,0.435066124558208,9.35724677933426,1.456189801146856,29.748779589647924,0.11095305345654866,1.5716660133627993,,"{""attn.o_proj"": {""max_weight"": 1.3904435098921932, ""max_weight_position"": 28.361686794997265, ""min_weight"": 0.6049348692659088, ""min_weight_distance"": 9.35724677933426}, ""mlp.down_proj"": {""max_weight"": 1.456189801146856, ""max_weight_position"": 29.748779589647924, ""min_weight"": 0.16156870484952807, ""min_weight_distance"": 1.5716660133627993}}"
96,COMPLETE,2026-09-23 18:19:54.822788,2026-09-23 18:20:34.768806,39.946018,69,0.024250300601124763,global,26.06958022133516,1.2718897313493716,28.419595813573196,0.642189585004953,17.010645784545787,1.040584208786117,30.66550180218407,0.004771928920028768,20.50554472467738,26.06958022133516,"{""attn.o_proj"": {""max_weight"": 1.2718897313493716, ""max_weight_position"": 28.419595813573196, ""min_weight"": 0.8167943387473141, ""min_weight_distance"": 17.010645784545787}, ""mlp.down_proj"": {""max_weight"": 1.040584208786117, ""max_weight_position"": 30.66550180218407, ""min_weight"": 0.004965593879631726, ""min_weight_distance"": 20.50554472467738}}"
97,COMPLETE,2026-09-23 18:20:34.864134,2026-09-23 18:21:14.659970,39.795836,90,0.014211147092282772,global,27.84245331632765,1.286412217331443,29.28505928285068,0.7123524981405214,12.751107195965218,0.5479914048830572,30.495841743321698,0.10446408793125415,18.61603104394969,27.84245331632765,"{""attn.o_proj"": {""max_weight"": 1.286412217331443, ""max_weight_position"": 29.28505928285068, ""min_weight"": 0.9163789566545407, ""min_weight_distance"": 12.751107195965218}, ""mlp.down_proj"": {""max_weight"": 0.5479914048830572, ""max_weight_position"": 30.495841743321698, ""min_weight"": 0.057245422305275184, ""min_weight_distance"": 18.61603104394969}}"
98,COMPLETE,2026-09-23 18:21:14.732949,2026-09-23 18:21:54.875061,40.142112,79,0.08060118556022644,global,23.630500204028188,1.3590090215973143,31.0734481279332,0.7557191711314817,18.305494550441615,1.4898383870493686,28.64911386823496,0.08226040573464004,20.89653694696317,23.630500204028188,"{""attn.o_proj"": {""max_weight"": 1.3590090215973143, ""max_weight_position"": 31.0734481279332, ""min_weight"": 1.0270291713617283, ""min_weight_distance"": 18.305494550441615}, ""mlp.down_proj"": {""max_weight"": 1.4898383870493686, ""max_weight_position"": 28.64911386823496, ""min_weight"": 0.12255471019772274, ""min_weight_distance"": 20.89653694696317}}"
99,COMPLETE,2026-09-23 18:21:54.951734,2026-09-23 18:22:35.080596,40.128862,90,0.023080741986632347,global,29.864126061076785,1.2111380418985698,30.12181183395875,0.44262169453921896,17.75336700519809,1.4250207964753763,36.925605435572756,0.12130138651863437,21.208155501214165,29.864126061076785,"{""attn.o_proj"": {""max_weight"": 1.2111380418985698, ""max_weight_position"": 30.12181183395875, ""min_weight"": 0.5360759724260565, ""min_weight_distance"": 17.75336700519809}, ""mlp.down_proj"": {""max_weight"": 1.4250207964753763, ""max_weight_position"": 36.925605435572756, ""min_weight"": 0.17285699843035182, ""min_weight_distance"": 21.208155501214165}}"
100,COMPLETE,2026-09-23 18:22:35.152751,2026-09-23 18:23:13.848445,38.695694,83,0.007022995501756668,per layer,22.58530805951455,1.3259048662672384,33.4720291611114,0.925524432193979,12.804106057773014,0.7020753258010672,45.4343842718972,0.24775119138151586,7.162146245200891,,"{""attn.o_proj"": {""max_weight"": 1.3259048662672384, ""max_weight_position"": 33.4720291611114, ""min_weight"": 1.2271573484952194, ""min_weight_distance"": 12.804106057773014}, ""mlp.down_proj"": {""max_weight"": 0.7020753258010672, ""max_weight_position"": 45.4343842718972, ""min_weight"": 0.17393999840678032, ""min_weight_distance"": 7.162146245200891}}"
101,COMPLETE,2026-09-23 18:23:13.917880,2026-09-23 18:23:54.180993,40.263113,77,0.026898249983787537,global,28.04275969616159,1.0961271054444788,28.774346903300486,0.7605768191856266,18.13556832812282,1.0927639223436174,31.672075933250184,0.009112106153125715,25.96858377328882,28.04275969616159,"{""attn.o_proj"": {""max_weight"": 1.0961271054444788, ""max_weight_position"": 28.774346903300486, ""min_weight"": 0.8336888672821096, ""min_weight_distance"": 18.13556832812282}, ""mlp.down_proj"": {""max_weight"": 1.0927639223436174, ""max_weight_position"": 31.672075933250184, ""min_weight"": 0.009957380860701068, ""min_weight_distance"": 25.96858377328882}}"
102,COMPLETE,2026-09-23 18:23:54.261695,2026-09-23 18:24:34.475936,40.214241,91,0.03006967529654503,global,21.233159801532615,1.200220419116963,29.67957222992165,0.7295107153955412,21.022196888766185,0.7491717536059366,33.95290204336869,0.09778112702542247,26.13522377285239,21.233159801532615,"{""attn.o_proj"": {""max_weight"": 1.200220419116963, ""max_weight_position"": 29.67957222992165, ""min_weight"": 0.875573656582352, ""min_weight_distance"": 21.022196888766185}, ""mlp.down_proj"": {""max_weight"": 0.7491717536059366, ""max_weight_position"": 33.95290204336869, ""min_weight"": 0.07325485840320059, ""min_weight_distance"": 26.13522377285239}}"
103,COMPLETE,2026-09-23 18:24:34.538657,2026-09-23 18:25:14.955856,40.417199,92,0.01747564598917961,global,34.18426855119972,1.4447713859163125,28.69564906559329,0.591697935682451,26.950642886920225,1.13762875013464,29.360507874224936,0.11731497757305263,21.663129179769243,34.18426855119972,"{""attn.o_proj"": {""max_weight"": 1.4447713859163125, ""max_weight_position"": 28.69564906559329, ""min_weight"": 0.8548682465797558, ""min_weight_distance"": 26.950642886920225}, ""mlp.down_proj"": {""max_weight"": 1.13762875013464, ""max_weight_position"": 29.360507874224936, ""min_weight"": 0.1334608913085052, ""min_weight_distance"": 21.663129179769243}}"
104,COMPLETE,2026-09-23 18:25:15.021872,2026-09-23 18:25:53.541206,38.519334,99,0.0018798601813614368,per layer,19.135867790773972,1.3420167940004966,32.661247979602685,0.7936830441789311,5.931277859602102,0.42323441922362737,41.61733484593664,0.37723393140393524,7.571238491087877,,"{""attn.o_proj"": {""max_weight"": 1.3420167940004966, ""max_weight_position"": 32.661247979602685, ""min_weight"": 1.0651359744015636, ""min_weight_distance"": 5.931277859602102}, ""mlp.down_proj"": {""max_weight"": 0.42323441922362737, ""max_weight_position"": 41.61733484593664, ""min_weight"": 0.1596583838691902, ""min_weight_distance"": 7.571238491087877}}"
105,COMPLETE,2026-09-23 18:25:53.592393,2026-09-23 18:26:33.553340,39.960947,85,0.03307012841105461,global,29.882954870338253,1.111505699566843,28.341295719954893,0.6700123555768126,12.790133247942293,1.0693970272226128,28.89976036475463,0.020653575637013852,23.511909829168477,29.882954870338253,"{""attn.o_proj"": {""max_weight"": 1.111505699566843, ""max_weight_position"": 28.341295719954893, ""min_weight"": 0.7447225520038335, ""min_weight_distance"": 12.790133247942293}, ""mlp.down_proj"": {""max_weight"": 1.0693970272226128, ""max_weight_position"": 28.89976036475463, ""min_weight"": 0.022086872387739993, ""min_weight_distance"": 23.511909829168477}}"
106,COMPLETE,2026-09-23 18:26:33.620668,2026-09-23 18:27:13.477143,39.856475,74,0.020690901204943657,global,25.429179405880205,1.2904627791196617,29.280913344831944,0.3549353971596271,14.683383018644648,0.971043941084707,29.778432102680643,5.049776674125907e-05,19.913825144075066,25.429179405880205,"{""attn.o_proj"": {""max_weight"": 1.2904627791196617, ""max_weight_position"": 29.280913344831944, ""min_weight"": 0.45803091902655324, ""min_weight_distance"": 14.683383018644648}, ""mlp.down_proj"": {""max_weight"": 0.971043941084707, ""max_weight_position"": 29.778432102680643, ""min_weight"": 4.903555043240845e-05, ""min_weight_distance"": 19.913825144075066}}"
107,COMPLETE,2026-09-23 18:27:13.544844,2026-09-23 18:27:52.182537,38.637693,76,0.011138510890305042,per layer,20.48349299163869,1.3010782710045576,34.13250053909758,0.9787940765114458,15.263470139773453,0.9698221489363318,46.39553134189295,0.055843083912555935,8.64341638286822,,"{""attn.o_proj"": {""max_weight"": 1.3010782710045576, ""max_weight_position"": 34.13250053909758, ""min_weight"": 1.2734877047370146, ""min_weight_distance"": 15.263470139773453}, ""mlp.down_proj"": {""max_weight"": 0.9698221489363318, ""max_weight_position"": 46.39553134189295, ""min_weight"": 0.054157859643306897, ""min_weight_distance"": 8.64341638286822}}"
